calories,carbohydrates,cholesterol,cook_time,course,cuisine,description,fat,fiber,full_name,image_url,ingredient_count,ingredients,instructions,monounsaturated_fat,notes,polyunsaturated_fat,potassium,prep_time,protein,recipe_id,saturated_fat,serving,sodium,sugar,title,4th_july,christmas,cinco_de_mayo,combined_tagged_recipes_by_holiday,easter,fathers_day,labor_day,memorial_day,mothers_day,tagged_recipes_by_holiday,thanksgiving,valentienes_day
184.0,6.0,36.0,,"Appetizer, Snack",American,"This chilled , is a delicious and healthy dip that's perfect for parties. Made with real shredded cheese, cottage cheese and taco seasoning, this high-protein snack give taco flavored queso meets pimento cheese vibes. Serve with tortilla chips, crackers or veggies and get your dip on. ",12.0,1.0,Chilled Cottage Cheese Taco Queso Dip,https://ohsnapmacros.com/wp-content/uploads/2024/06/cottagecheesequeso-300x300.jpg,12,"[{'amount': '16', 'unit': 'oz.', 'name': 'low-fat cottage cheese', 'notes': 'Good Culture'}, {'amount': '1.5', 'unit': 'Tbsp.', 'name': None, 'notes': 'Siete or homemade'}, {'amount': '3/4', 'unit': 'cup', 'name': 'freshly shredded pepper jack cheese', 'notes': '84g'}, {'amount': '3/4', 'unit': 'cup', 'name': 'freshly shredded cheddar cheese', 'notes': '84g'}, {'amount': '2.25', 'unit': 'oz.', 'name': 'sliced black olives ', 'notes': 'small can'}, {'amount': '1/4', 'unit': 'cup', 'name': 'cilantro ', 'notes': 'chopped'}, {'amount': '1/4', 'unit': 'cup', 'name': 'red bell pepper', 'notes': 'finely chopped'}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'pickled jalapeños ', 'notes': 'minced'}, {'amount': None, 'unit': None, 'name': 'hot sauce', 'notes': None}, {'amount': None, 'unit': None, 'name': 'extra taco seasoning ', 'notes': None}, {'amount': None, 'unit': None, 'name': 'lime juice', 'notes': None}, {'amount': None, 'unit': None, 'name': 'green chiles', 'notes': None}]","Add the cottage cheese and taco seasoning to a large mixing bowl and mix to combine, no need to blend the cottage cheese. Add the pepper jack, cheddar, black olives, cilantro, red bell pepper and pickled jalapenos and mix to combine.,Let set in the fridge for an hour to chill before serving. ,Serve and enjoy with chips or sliced raw veggies.",,,,125.0,5.0,16.0,49055.0,7.0,6.0,625.0,4.0,Chilled Cottage Cheese Queso,1,0,0,0,0,0,0,0,0,0,0,0
146.0,25.0,3.0,,"Salad, Side Dish",Hawaiian,"This creamy island inspired , is the perfect side dish. Crunchy, sweet, and slightly tangy, this low-fat high protein pasta salad will give you major island fever and leave you wanting more.",3.0,3.0,Hawaiian Inspired Macaroni Salad,https://ohsnapmacros.com/wp-content/uploads/2023/05/Hawaiian-Macaroni-Salad-42-300x300.jpg,11,"[{'amount': '8', 'unit': 'oz', 'name': 'chickpea macaroni noodles', 'notes': 'Banza'}, {'amount': '8', 'unit': 'oz', 'name': 'can pineapple tidbits', 'notes': 'drained'}, {'amount': '1', 'unit': None, 'name': 'red bell pepper', 'notes': 'chopped'}, {'amount': '1/2', 'unit': 'cup', 'name': 'celery', 'notes': 'diced'}, {'amount': '1/4', 'unit': 'cup', 'name': 'red onion', 'notes': 'chopped'}, {'amount': '2', 'unit': None, 'name': 'green onions', 'notes': 'chopped'}, {'amount': '1/2', 'unit': 'cup', 'name': 'non-fat Greek yogurt', 'notes': '112g'}, {'amount': '1/4', 'unit': 'cup ', 'name': 'light mayonaise', 'notes': '60g'}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'apple cider vinegar ', 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'honey', 'notes': None}, {'amount': None, 'unit': None, 'name': 'salt and pepper', 'notes': 'to taste'}]","First, cook the macaroni according to the package instructions. Once cooked, drain and fill the pot with cold water to stop the cooking process and cool the pasta. Set aside.,In a small mixing bowl, combine the non-fat Greek yogurt, light mayonnaise, apple cider vinegar, and honey. Mix well until smooth. Season with salt and pepper to taste.,Then, add the cooled macaroni, pineapple tidbits, red bell pepper, celery, red onion and green onions to a large mixing bowl. ,Top with the yogurt dressing and gently fold the ingredients together, ensuring that the macaroni and other ingredients are evenly coated with the yogurt dressing.,Cover the bowl with plastic wrap and refrigerate for at least 1 hour, or until chilled. This allows the flavors to meld together.,Before serving, give the salad a quick stir. Taste and season with salt and pepper to taste. Garnish with additional green onions, cilantro or even shredded coconut, if desired.",1.0,to taste,1.0,363.0,10.0,7.0,29824.0,,8.0,78.0,7.0,Hawaiian Macaroni Salad,1,0,0,0,0,0,0,0,0,0,0,0
45.0,18.0,,1.0,Drinks,mocktail,"This , has the perfect amount of spice without the buzz. Whether it's a hot summer day, holiday season or an evening with the family this is a delicious option for something different than sparkling water. ",,,Refreshing Non-Alcoholic Moscow Mule Mocktail,https://ohsnapmacros.com/wp-content/uploads/2023/12/namules-300x300.jpg,10,"[{'amount': '7.5', 'unit': 'oz.', 'name': 'Light Ginger Beer ', 'notes': 'Q Brand preferred'}, {'amount': '0.5', 'unit': 'oz.', 'name': 'fresh lime juice', 'notes': '~ 1/4 shot'}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'fresh mint leaves', 'notes': None}, {'amount': None, 'unit': None, 'name': 'fresh lime wedge', 'notes': None}, {'amount': None, 'unit': None, 'name': 'mint leaves', 'notes': None}, {'amount': None, 'unit': None, 'name': 'fresh strawberries', 'notes': None}, {'amount': None, 'unit': None, 'name': 'jalapeno lime syrup', 'notes': None}, {'amount': None, 'unit': None, 'name': 'cranberry juice', 'notes': None}, {'amount': None, 'unit': None, 'name': 'Apple Cider', 'notes': None}, {'amount': None, 'unit': None, 'name': 'Orange juice and slices ', 'notes': None}]","Add the lime juice and mint leaves to the bottom of a copper mule cup. Using a drink muddler, muddle the mint and lime until the leaves have softened. ,Fill the cup with ice, pour the ginger beer over top and stir. ,Garnish with a lime wedge and additional mint. ",,,,,5.0,,42634.0,,1.0,10.0,10.0,Non-Alcoholic Moscow Mule,1,0,0,0,0,0,0,0,0,0,0,0
263.0,41.0,4.0,40.0,"Salad, Side Dish",Italian,"This , is filled with grilled zucchini, corn, and apples all tossed over arugula in a zesty honey dressing. A perfect use for leftover corn on the cob, this delicious salad comes together in no time and is a great addition to your summer bbq.",8.0,6.0,Farro Summer Salad,https://ohsnapmacros.com/wp-content/uploads/2023/05/farrosummersalad-300x300.jpg,13,"[{'amount': '1', 'unit': 'cup', 'name': 'whole grain farro', 'notes': '180g'}, {'amount': '3', 'unit': 'cups', 'name': 'low-sodium chicken broth or water', 'notes': None}, {'amount': '2', 'unit': None, 'name': 'corn on the cob', 'notes': 'grilled'}, {'amount': '2', 'unit': None, 'name': 'zucchini', 'notes': 'grilled'}, {'amount': '3', 'unit': 'cups', 'name': 'arugula', 'notes': None}, {'amount': '2', 'unit': None, 'name': 'small granny smith apples', 'notes': 'chopped 7.7 oz.'}, {'amount': '1/4', 'unit': 'cup', 'name': 'parmesan cheese ', 'notes': 'shaved 28g'}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'lemon juice', 'notes': None}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'olive oil', 'notes': None}, {'amount': '2', 'unit': 'Tbsp.', 'name': None, 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'Dijon mustard', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'honey', 'notes': None}, {'amount': None, 'unit': None, 'name': 'salt and black pepper', 'notes': 'to taste'}]","First, rinse the farro and drain. In a medium saucepan, combine farro and chicken broth. Bring to a boil, then reduce to a simmer and let cook, stirring occasionally, until the farro is tender and no broth remains, about 35-40 minutes. When the farro is done, transfer to a large bowl to cool.,Next, heat the grill on high heat. Slice the zucchini and spray with cooking spray and season with salt. Do the same for the corn, without the husk.,Place the zucchini and corn on the grill and cook until the zucchini is soft and the corn is charred and popping. Remove and chop the zucchini and slice alongside the corn on the cob to remove the kernels from the cob.,In a small bowl whisk together the dressing ingredients and set aside.,Then, in a large mixing bowl combine the arugula, farro, zucchini, corn, apples and parmesan. Top with the dressing and mix together until evenly coated.,Finally, season with salt and pepper or fresh squeezed lemon juice and serve as a side dish.",4.0,to taste,1.0,583.0,20.0,10.0,29723.0,2.0,6.0,232.0,10.0,Farro Summer Salad,1,0,0,0,0,0,0,0,0,0,0,0
74.0,,42.0,45.0,"Appetizer, Main Course",American,"These oven baked , are made with a homemade Cajun seasoning and dry ranch mix, and are the easiest way to make juicy wings. Crispy and full of spicy flavors, these awesome wings are perfect for a big game, parties or simple snacking. Serve with French fries or with your favorite dipping sauce for a complete spread.",5.0,,Dry Rub Oven Baked Crispy Cajun Ranch Wings,https://ohsnapmacros.com/wp-content/uploads/2024/05/cajunranchwings-14-300x300.jpg,11,"[{'amount': '2', 'unit': 'lbs.', 'name': 'wings (drumlettes and winglettes)', 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'baking powder', 'notes': None}, {'amount': '1.5', 'unit': 'Tbsp.', 'name': 'Cajun seasoning', 'notes': '2 Tbsp. for added heat'}, {'amount': '1.5', 'unit': 'Tbsp.', 'name': None, 'notes': None}, {'amount': '3', 'unit': 'Tbsp.', 'name': 'smoked paprika', 'notes': None}, {'amount': '1.5', 'unit': 'Tbsp.', 'name': 'salt', 'notes': None}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'garlic powder', 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'onion powder', 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'dried oregano ', 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'cayenne pepper', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'black pepper', 'notes': None}]","Preheat the oven to 400 degrees Fahrenheit and line a baking sheet with foil. Spray with nonstick spray to keep the wings from sticking to the foil. ,Pat the wings dry with paper towels and add to a large mixing bowl or ziplock bag. Add the baking powder to the bag, seal and shake or mix in the bowl to evenly coat. Do not skip this part, this helps make the wings extra crispy. ,Add 1.5 Tbsp. cajun seasoning and 1.5 Tbsp. dry ranch seasoning to the bag or bowl and shake or mix to evenly coat the wings.,Place the wings on the baking sheet without overlapping. Bake for 45 minutes. Flip halfway through baking. (Optional: Lightly spray the top of the wings with avocado oil or olive oil spray before baking.),Remove from the oven and enjoy your dry rub ribs alone or dipped in ranch dressing.",1.0,,2.0,137.0,5.0,7.0,45123.0,1.0,24.0,113.0,,Dry Rubbed Wings,1,0,0,0,0,0,0,0,0,0,0,0
222.0,3.0,83.0,,"Appetizer, Side Dish",American,"Creamy, spicy and cheesy, this , is a shareable dish exploding with flavor. This high protein dip is made with a blend of cheeses, non-fat Greek yogurt, low-fat cream cheese, simple spices and hot sauce to deliver an addicting mouthwatering dip. Served with chips, veggies, crackers or pita, this dip is sure to be a crowd pleaser. ",13.0,,High Protein Crock Pot Buffalo Chicken Dip,https://ohsnapmacros.com/wp-content/uploads/2023/05/crockpotbuffalochickendip6-300x300.jpg,9,"[{'amount': '1 1/2', 'unit': 'lbs', 'name': 'boneless skinless chicken breast', 'notes': 'raw'}, {'amount': '1/2', 'unit': 'cup', 'name': ""Frank's Red Hot Sauce"", 'notes': None}, {'amount': '8', 'unit': 'oz', 'name': '1/3 less fat cream cheese', 'notes': 'cubed'}, {'amount': '1/2', 'unit': 'cup', 'name': 'non-fat Greek yogurt', 'notes': None}, {'amount': '1', 'unit': 'cup', 'name': 'sharp cheddar cheese', 'notes': 'shredded, 112g'}, {'amount': '1', 'unit': 'cup', 'name': 'low-moisture part-skim mozzarella cheese', 'notes': 'shredded, 112g'}, {'amount': '4', 'unit': None, 'name': 'green onions', 'notes': 'chopped'}, {'amount': '1', 'unit': 'tsp.', 'name': 'garlic powder', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'salt', 'notes': None}]","Add the raw chicken to a pot. Cover the chicken with water and set to boil for 15-20 minutes until the chicken is fully cooked through and no longer pink with an internal temperature of 165 degrees Fahrenheit. ,Remove the chicken from the water and shred with 2 forks or with a hand mixer in a bowl (my preferred method).,Add the shredded chicken, hot sauce, cream cheese, greek yogurt, shredded cheeses, green onions, garlic powder and salt to the crock pot. Stir together to slightly mix and set on low for 1.5 hours. Stir around the 1 hour mark to ensure even cooking.,Once done, give the buffalo chicken dip a good mix until evenly combined throughout.,Serve with chopped pita, crackers, chips or veggies. This is also great on toast as an open face sandwich.",,,,269.0,10.0,23.0,29557.0,7.0,10.0,584.0,1.0,Crock Pot Buffalo Chicken Dip,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,BBQ Sides,,0,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0
209.0,18.0,82.0,10.0,Main Course,American,"Welcome summer with this minimal ingredient , recipe. Quick, easy, and utterly delicious, get ready to fire up the bbq for this tender, juicy, perfectly charred chicken you'll want to grill all summer long.",3.0,2.0,Grilled Teriyaki Chicken,https://ohsnapmacros.com/wp-content/uploads/2023/05/Grilled-Teriyaki-Chicken-10-300x300.jpg,8,"[{'amount': '1.5', 'unit': 'lbs', 'name': 'boneless skinless chicken breast', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': None, 'notes': None}, {'amount': '2', 'unit': 'tsp.', 'name': None, 'notes': None}, {'amount': '1', 'unit': 'Tbsp.', 'name': 'honey', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'garlic powder', 'notes': None}, {'amount': '1/4', 'unit': 'tsp.', 'name': 'ground ginger', 'notes': None}, {'amount': '3', 'unit': None, 'name': 'baby bok choy', 'notes': 'sliced in half'}, {'amount': '8', 'unit': None, 'name': 'slices pineapple ', 'notes': None}]","Butterfly the chicken breast by cutting horizontally from one side of the chicken almost to the other side while leaving it connected at the edge, like a book.,Add the coconut aminos, sesame oil, honey, garlic powder and ginger to a ziplock or sealable bag. Place the chicken in and remove any air in the bag. Place in the fridge laying down so that the chicken lays in the marinade and marinate for 2 hours, overnight is best though and preferred.,Remove the chicken from the marinade and heat the barbeque to high heat. Scrape off any excess char on the barbeque and lower the heat to medium high.,While the grill heats, slice the bok choy horizontally into two halves, spay with cooking spray and season with salt.,Place the chicken, bok choy and pineapples on the grill. Grill the bok choy and pineapples for 3 minutes, flip and grill for another 2-3 minutes until charred but not burned. ,Cook the chicken for 4 minutes on each side or until the internal temperature reaches 165 degrees Fahrenheit with a meat thermometer. The time will vary depending on the thickness of your chicken.,Remove from the grill, sprinkle the chicken with toasted sesame seeds and serve with the grilled bok choy, pineapple and rice if desired.",1.0,,1.0,572.0,,26.0,29669.0,1.0,6.0,168.0,16.0,Grilled Teriyaki Chicken,1,0,0,0,0,0,0,0,0,0,0,0
256.0,30.0,25.0,15.0,"Main Course, Side Dish",American,"With its cheesy and creamy homemade sauce, this , is a comfort food dream. Decadent and rich, this healthier version of a classic will be an instant family fav.",10.0,,White Cheddar Mac and Cheese,https://ohsnapmacros.com/wp-content/uploads/2023/06/white-cheddar-mac-and-cheese-05-300x300.jpg,9,"[{'amount': '8', 'unit': 'oz.', 'name': 'chickpea cavatappi noodles', 'notes': 'Banza'}, {'amount': '1', 'unit': 'small', 'name': 'yellow onion', 'notes': 'very finely minced'}, {'amount': '2', 'unit': 'cloves', 'name': 'garlic', 'notes': 'minced'}, {'amount': '1', 'unit': 'cup', 'name': 'low-fat milk', 'notes': '240 ml'}, {'amount': '1/2', 'unit': 'cup', 'name': 'low-fat cottage cheese', 'notes': '112g'}, {'amount': '2', 'unit': 'Tbsp.', 'name': 'all-purpose flour', 'notes': None}, {'amount': '1', 'unit': 'cup', 'name': 'white cheddar cheese', 'notes': 'shredded, 112g'}, {'amount': None, 'unit': None, 'name': 'salt and pepper', 'notes': 'to taste'}, {'amount': None, 'unit': None, 'name': 'fresh parsley', 'notes': 'chopped, optional'}]","Cook the elbow noodles according to the package instructions. Once cooked, drain, leaving slightly wet and set aside.,While the pasta is cooking, spray a pan with cooking spray over medium heat. Add the minced onion and garlic and sauté until the onions are translucent and the garlic is fragrant.,In a separate bowl, using an immersion blender or food processor, blend the milk and cottage cheese until there are no lumps. Add the flour and blend to combine. Pour this mixture into the pot with the onions and garlic.,Stir the mixture continuously over medium heat until the sauce starts to thicken. This happens quickly and should only take about 2-3 minutes.,Once the sauce has thickened, reduce the heat to low and add the shredded white cheddar cheese. Stir until the cheese is completely melted and incorporated into the sauce.,Add the cooked pasta to the pot and stir until the pasta is completely coated with the cheese sauce. Season with salt and pepper to taste and fresh chopped parsley.,Serve hot and enjoy!",,"chopped, optional",,116.0,10.0,16.0,31386.0,5.0,6.0,210.0,4.0,White Cheddar Mac and Cheese,1,0,0,0,0,0,0,0,0,0,0,0
99.0,11.0,2.0,1.0,"Appetizer, Side Dish, Snack",American,"This, is an easy appetizer or snack, packed with fresh flavors and using simple ingredients. It's easy to make, healthy, delicious and perfect for any gathering. Serve it with tortilla chips, pita bread, or fresh vegetables for dipping. ",3.0,3.0,Easy Black Bean Corn Feta Dip,https://ohsnapmacros.com/wp-content/uploads/2022/08/osm-66-300x300.jpg,11,"[{'amount': '1', 'unit': 'can', 'name': 'black beans', 'notes': 'drained and rinsed 15 oz.'}, {'amount': '1', 'unit': 'can', 'name': 'corn', 'notes': 'drained and rinsed 15 oz. or 1.5 cups fresh or frozen corn, thawed'}, {'amount': '1/2', 'unit': 'cup', 'name': 'fat free feta cheese', 'notes': '3 oz'}, {'amount': '1/2', 'unit': 'small', 'name': 'red onion', 'notes': 'diced 100g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'fresh cilantro', 'notes': 'thinly diced'}, {'amount': '1/2 ', 'unit': 'large', 'name': 'jalapeno ', 'notes': 'chopped, seeds removed (optional)'}, {'amount': '1', 'unit': None, 'name': 'lime', 'notes': 'juiced '}, {'amount': '2', 'unit': 'Tbsp', 'name': 'olive oil', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'ground cumin', 'notes': None}, {'amount': '1/2', 'unit': 'tsp.', 'name': 'chili powder', 'notes': None}, {'amount': None, 'unit': None, 'name': 'salt and pepper', 'notes': 'to taste'}]","Drain and rinse the black beans and corn, finely dice the red onion, chop the cilantro, remove seeds and dice the jalapeño (if using). ,If you want to use BBQ charred corn, grill it on the bbq. Then, using a sharp knife, cut along side of the cob to release the corn. Use approximtaltey 3 corn on the cob or 1 ½ cups.,In a large mixing bowl, combine the black beans, corn, crumbled feta cheese, red onion, cilantro and jalapeño (if using). Gently mix the ingredients to evenly distribute them.,In a small bowl or a glass measuring cup, whisk together the lime juice, olive oil, ground cumin, chili powder, salt, and pepper to create the dressing.,Pour the dressing over the black bean and corn mixture. Gently toss everything together to ensure all ingredients are well coated with the dressing.,Taste the dip and adjust the seasoning as needed. If you prefer a spicier dip, you can add more jalapeño or a pinch of cayenne pepper.,Let the dip chill in the refrigerator for at least 30 minutes to allow the flavors to meld together. This step is optional but recommended for the best flavor.",2.0,to taste,,251.0,10.0,5.0,28136.0,,10.0,225.0,1.0,Black Bean Corn Feta Dip,1,0,0,0,0,0,0,0,0,0,0,0
199.0,29.0,7.0,1.0,Side Dish,American,"This high protein , is for pickle lovers everywhere. Made with crunchy pickles, crispy fresh veggies, tender pasta and a creamy dressing, this cold salad makes a great side dish for bbq's, parties and meal prep. ",7.0,4.0,Dill Pickle Pasta Salad,https://ohsnapmacros.com/wp-content/uploads/2023/05/dill-pickle-pasta-salad-14-300x300.jpg,10,"[{'amount': '8', 'unit': 'oz.', 'name': 'chickpea pasta', 'notes': None}, {'amount': '1/2', 'unit': 'cup', 'name': 'plain non-fat Greek yogurt', 'notes': '112g'}, {'amount': '1/2', 'unit': 'cup', 'name': 'low-fat mayonnaise', 'notes': '112g'}, {'amount': '1/4', 'unit': 'cup', 'name': 'pickle juice', 'notes': None}, {'amount': '1', 'unit': 'tsp.', 'name': 'dried dill', 'notes': '(or 1 Tbsp. fresh dill)'}, {'amount': None, 'unit': None, 'name': 'salt and black pepper', 'notes': 'to taste'}, {'amount': '1', 'unit': 'cup', 'name': 'dill pickles ', 'notes': 'chopped'}, {'amount': '1/2', 'unit': 'cup', 'name': 'red bell peppers', 'notes': 'chopped'}, {'amount': '1/2', 'unit': 'cup', 'name': 'red onion', 'notes': 'finely chopped'}, {'amount': '1/4', 'unit': 'cup', 'name': 'celery', 'notes': 'finely chopped'}]","Cook your pasta according to the package instructions until it’s al dente. If using Banza Chickpea pasta, I like to cook about 6-7 minutes so it doesn’t get mushy.,Once cooked, drain the pasta and rinse it under cold water to cool it down quickly and stop the cooking process.,While your pasta is cooking, you can prepare the dressing. In a small bowl, combine the Greek yogurt, low-fat mayonnaise, pickle juice, dill, salt, and pepper. Stir until well mixed.,In a large bowl, combine the cooled pasta, chopped pickles, red onion, celery, and bell pepper.,Pour the dressing over the pasta and vegetables. Toss until everything is evenly coated in the dressing.,Cover the pasta salad and refrigerate for at least 1 hour before serving, to allow the flavors to meld together.,When you’re ready to serve, give the salad a good stir and add additional salt and pepper if needed.",1.0,finely chopped,3.0,490.0,10.0,10.0,30156.0,1.0,6.0,635.0,4.0,Dill Pickle Pasta Salad,1,0,0,0,0,0,0,0,0,0,0,0
